Year,Sem,College,Dept,Num,Section,Instructor,Course Name,Course Level,Total # Students,# Responses,Response Rate,Hrs Per Week,Interest in student learning,Clearly explain course requirements,Clear learning objectives & goals,Instructor provides feedback to students to improve,Demonstrate importance of subject matter,Explains subject matter of course,Show respect for all students,Overall teaching rate,Overall course rate
2024,Spring, School of Computer Science,CS,15617,A,"CRARY, KARL",HOT COMPILATION,Graduate,2,2,100,9.5,3.5,3.5,3.5,4,4.5,4.5,4.5,4,4
2024,Spring, School of Computer Science,CS,15618,A,"RAILING, BRIAN",PRLL COMP ARC & PGMG,Graduate,34,11,32.4,15.18,4.36,4.45,4.55,4.27,4.45,4.55,4.27,4.36,4.45
2024,Spring, School of Computer Science,CS,15618,A,"MOWRY, TODD",PRLL COMP ARC & PGMG,Graduate,34,11,32.4,15.45,4.73,4.73,4.73,4.64,4.73,4.73,4.73,4.73,4.64
2024,Spring, School of Computer Science,CS,15619,B,"SAKR, MAJD",CLOUD COMPUTING,Graduate,51,24,47.1,24.55,4.14,4,4.14,4.05,4.29,4.41,4.45,4.23,4.27
2024,Spring, School of Computer Science,CS,15619,A,"SAKR, MAJD",CLOUD COMPUTING,Graduate,56,27,48.2,24.19,3.52,3.88,3.96,3.46,4,3.54,3.85,3.5,3.59
2024,Spring, School of Computer Science,CS,15619,C,"SAKR, MAJD",CLOUD COMPUTING,Graduate,7,2,28.6,27,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5
2024,Spring, School of Computer Science,CS,15619,E,"SAKR, MAJD",CLOUD COMPUTING,Graduate,13,6,46.2,26.5,4.83,4.67,4.67,4.5,4.83,4.5,5,4.83,5
2024,Spring, School of Computer Science,CS,15619,B,"GOLDSTEIN, SETH",CLOUD COMPUTING,Graduate,51,24,47.1,22.75,4.25,4.2,4.25,4.35,4.45,4.45,4.5,4.4,4.3
2024,Spring, School of Computer Science,CS,15619,A,"GOLDSTEIN, SETH",CLOUD COMPUTING,Graduate,56,27,48.2,23.2,3.63,3.79,3.83,3.5,3.83,3.54,3.79,3.58,3.6
2024,Spring, School of Computer Science,CS,15621,A4,"MCCARTHY, MICHAEL",SPEC TPCS COMPUT SCI,Graduate,5,1,20,5,5,5,5,5,5,5,5,5,5
2024,Spring, School of Computer Science,CS,15621,A4,"SHI, RUNTING",SPEC TPCS COMPUT SCI,Graduate,5,1,20,5,5,5,5,5,5,5,5,5,5
2024,Spring, School of Computer Science,CS,15621,A4,"ZETLIN-JONES, ARIEL",SPEC TPCS COMPUT SCI,Graduate,5,1,20,5,5,5,5,5,5,5,5,5,5
2024,Spring, School of Computer Science,CS,15622,A,"DONAHUE, CHRIS",INTRO COMPUTER MUSIC,Graduate,16,6,37.5,12.17,4.67,4.6,4.67,4.67,4.67,4.5,4.6,4.5,4.67
2024,Spring, School of Computer Science,CS,15622,A,"CORTINA, THOMAS",INTRO COMPUTER MUSIC,Graduate,16,6,37.5,9.67,4.83,4.5,4.67,4.67,4.83,4.5,5,4.83,4.67
2024,Spring, School of Computer Science,CS,15640,1,"PILLAI, BABU",DISTRIBUTED SYSTEMS,Graduate,56,27,48.2,16.15,4.5,4.54,4.65,4.58,4.58,4.56,4.74,4.44,4.48
2024,Spring, School of Computer Science,CS,15640,1,"SATYANARAYANAN, MAHADEV",DISTRIBUTED SYSTEMS,Graduate,56,27,48.2,15.92,4.85,4.69,4.77,4.73,4.81,4.63,4.74,4.59,4.48
2024,Spring, School of Computer Science,CS,15640,1,"VINAYAK, RASHMI KORLAKAI",DISTRIBUTED SYSTEMS,Graduate,56,27,48.2,15.81,4.69,4.58,4.62,4.65,4.73,4.41,4.67,4.33,4.37
2024,Spring, School of Computer Science,CS,15642,A,"JIA, ZHIHAO",ML SYSTEMS,Graduate,50,23,46,10.05,4.82,4.62,4.62,4.52,4.76,4.67,4.81,4.62,4.52
2024,Spring, School of Computer Science,CS,15642,A,"CHEN, TIANQI",ML SYSTEMS,Graduate,50,23,46,10.14,4.57,4.43,4.48,4.52,4.71,4.48,4.67,4.52,4.52
2024,Spring, School of Computer Science,CS,15645,A,"PATEL, JIGNESH",DATABASE SYSTEMS,Graduate,61,21,34.4,17.52,4.9,4.9,4.9,4.9,4.86,4.81,4.9,4.9,4.86
2024,Spring, School of Computer Science,CS,15650,A,"DEBLASIO, DAN",ALGO ADV DATA STRUCT,Graduate,4,2,50,11,2,2,2,2,2,2,3,2,2
2024,Spring, School of Computer Science,CS,15650,A,"MOHIMANI, HOSEIN",ALGO ADV DATA STRUCT,Graduate,4,2,50,12.5,4.5,4.5,4,4,4,4,4.5,4,4
2024,Spring, School of Computer Science,CS,15651,1,"WOODRUFF, DAVID",ALGORITHM DES & ANLS,Graduate,15,5,33.3,15.75,5,4.75,5,4.75,4.75,4.75,5,4.5,5
2024,Spring, School of Computer Science,CS,15651,1,"ANDERSON, DANIEL",ALGORITHM DES & ANLS,Graduate,15,5,33.3,15.75,4.75,5,5,4.75,4.75,5,4.75,4.75,4.75
2024,Spring, School of Computer Science,CS,15652,1,"BALZER, STEPHANIE",FNDTN PROGMG LANGUAG,Graduate,2,2,100,11,5,5,5,5,5,5,5,5,5
2024,Spring, School of Computer Science,CS,15653,A,"HEULE, MARIJN",LOGIC & MECH REASNIN,Graduate,7,6,85.7,7,4.67,5,5,4.83,4.67,4.83,5,4.5,4.5
2024,Spring, School of Computer Science,CS,15653,A,"AVIGAD, JEREMY",LOGIC & MECH REASNIN,Graduate,7,6,85.7,7,4.83,5,5,4.67,4.67,4.83,4.83,4.67,4.5
2024,Spring, School of Computer Science,CS,15659,1,"WANG, WEINA",PROBLTY & COMPUTING,Graduate,13,10,76.9,10.33,5,4.8,5,5,4.78,5,5,5,5
2024,Spring, School of Computer Science,CS,15659,1,"HARCHOL-BALTER, MOR",PROBLTY & COMPUTING,Graduate,13,10,76.9,10.33,5,5,5,5,4.9,5,5,5,5
2024,Spring, School of Computer Science,CS,15661,A4,"ZEGLIN, GARTH",IN & EXP PSCH BRD LG,Graduate,8,5,62.5,3.8,4.4,4.2,4.2,4.6,4.4,3.8,4.4,4,4
2024,Spring, School of Computer Science,CS,15661,A4,"LIMAURO, CINDY",IN & EXP PSCH BRD LG,Graduate,8,5,62.5,3.2,4.2,4,4,4.4,4,3.8,4,3.8,3.8
2024,Spring, School of Computer Science,CS,15662,A,"POLLARD, NANCY",COMPUTER GRAPHICS,Graduate,16,7,43.8,22,4.43,4.57,4.71,4.57,4.71,4.57,4.71,4.43,4.57
2024,Spring, School of Computer Science,CS,15668,1,"GKIOULEKAS, IOANNIS",PHYSICS-BASED REN,Graduate,14,11,78.6,16.55,4.36,4.73,4.45,4.36,4.91,4.82,4.82,4.64,4.82
2024,Spring, School of Computer Science,CS,15672,A,"MCCANN, JAMES",REAL-TIME GRAPHICS,Graduate,12,11,91.7,20.91,4.64,4.18,4.27,4.64,4.64,4.36,4.82,4.45,4.45
2024,Spring, School of Computer Science,CS,15686,A,"LEE, TAI-SING",NEURAL COMPUTATION,Graduate,2,1,50,17,5,5,5,5,5,5,5,5,5
2024,Spring, School of Computer Science,CS,15694,1,"TOURETZKY, DAVID",COGNITVE ROBOTICS,Graduate,3,2,66.7,6.5,4.5,5,5,4.5,5,5,4.5,4.5,4.5
2024,Spring, School of Computer Science,CS,15719,A,"SAKR, MAJD",ADV CLOUD COMPUTING,Graduate,63,36,57.1,16.08,4.64,4.53,4.61,4.44,4.75,4.61,4.86,4.56,4.67
2024,Spring, School of Computer Science,CS,15719,A,"GANGER, GREGORY",ADV CLOUD COMPUTING,Graduate,63,36,57.1,15.83,4.64,4.61,4.61,4.58,4.72,4.62,4.79,4.47,4.63
2024,Spring, School of Computer Science,CS,15721,A,"PAVLO, ANDREW",ADV DATABASE SYSTEMS,Graduate,29,17,58.6,12.82,5,4.94,4.88,4.71,5,5,5,5,5
2024,Spring, School of Computer Science,CS,15744,A,"SHERRY, JUSTINE",COMPUTER NETWORKS,Graduate,29,15,51.7,8.2,4.93,4.8,4.93,4.73,4.87,4.8,5,4.8,4.8
2024,Spring, School of Computer Science,CS,15744,A,"ATRE, NIRAV",COMPUTER NETWORKS,Graduate,29,15,51.7,8.2,4.87,4.73,4.87,4.67,4.73,4.73,5,4.87,4.64
2024,Spring, School of Computer Science,CS,15751,A,"ODONNELL, RYAN",THEORY TOOLKIT,Graduate,40,37,92.5,11.31,4.84,4.68,4.76,4.3,4.78,4.92,4.92,4.86,4.46
2024,Spring, School of Computer Science,CS,15751,A,"JAIN, AAYUSH",THEORY TOOLKIT,Graduate,40,37,92.5,11.31,4.62,4.35,4.51,4.03,4.49,4.43,4.92,4.32,4.41
2024,Spring, School of Computer Science,CS,15780,A,"KOLTER, ZICO",GRAD ARTIFICL INTELL,Graduate,34,17,50,7.63,4.59,4.82,4.71,4.29,4.88,4.88,5,4.82,4.65
2024,Spring, School of Computer Science,CS,15791,A,"HARPER, ROBERT",ADV TOPICS FNDTNS PL,Graduate,21,14,66.7,11.21,4.93,4.79,4.86,4.71,4.86,4.86,4.93,5,4.86
2024,Spring, School of Computer Science,CS,15793,A,"ZHENG, WENTING",SECURE COMPUTER SYS,Graduate,15,4,26.7,13.5,3.5,2.75,2.75,2.75,3.5,3.75,4,3.25,2.75
2024,Spring, School of Computer Science,CS,15793,A,"SKARLATOS, DIMITRIOS",SECURE COMPUTER SYS,Graduate,15,4,26.7,13.5,3.25,3,3,2.75,3.25,3.5,4,3.25,3
2024,Spring, School of Computer Science,CS,15812,A,"BROOKES, STEPHEN",PROG LANG SEMANTICS,Graduate,8,5,62.5,11.6,4.6,4.6,4.8,4.2,4.6,4.4,5,4.4,4.4
2024,Spring, School of Computer Science,CS,15813,A,"CRARY, KARL",HOT COMPILATION,Graduate,2,1,50,8,3,4,3,1,2,2,3,3,3
2024,Spring, School of Computer Science,CS,15850,A,"LI, Jason",ADVANCED ALGORITHMS,Graduate,12,9,75,8.67,4.67,4.67,4.78,4.44,4.67,4.67,5,4.56,4.67
2024,Spring, School of Computer Science,CS,15851,A,"WOODRUFF, DAVID",ALGORITHMS BIG DATA,Graduate,14,7,50,11,5,4.57,4.71,4.71,5,5,5,5,5
2024,Spring, School of Computer Science,CS,15852,A,"BLELLOCH, GUY",PARALLEL CNCRNT ALGO,Graduate,8,4,50,8.75,5,4.25,4.5,4,4.75,5,5,5,4.75
2024,Spring, School of Computer Science,CS,15858,B,"CRANE, KEENAN",DISC DIFF GEOMETRY,Graduate,10,5,50,9.8,4.6,4.8,4.8,4.4,4.8,4.6,4.8,4.8,4.8
2024,Spring, School of Computer Science,CS,15868,1,"GKIOULEKAS, IOANNIS",PHYSICS-BASED REN,Graduate,3,1,33.3,11,5,5,5,5,5,5,5,5,5
2024,Spring, School of Computer Science,CS,15893,A,"SHI, RUNTING",SPEC TOP CRYPT ALGO,Graduate,9,3,33.3,11,4,3.67,4.33,3.33,4.67,4.33,4.33,4.33,4.33
2024,Spring, School of Computer Science,CS,15996,B,"AKINWANDE, Victor",INTRO CRS FOR CD DOC,Graduate,30,14,46.7,3.07,4.5,4.43,4.43,4.36,4.5,4.43,4.86,4.5,4.21
2024,Spring, School of Computer Science,CS,15996,B,"OLIARO, GABRIELE",INTRO CRS FOR CD DOC,Graduate,30,14,46.7,3.07,4.57,4.57,4.5,4.57,4.57,4.43,4.79,4.5,4.21
2024,Spring, School of Computer Science,CS,15996,B,"KOLTER, ZICO",INTRO CRS FOR CD DOC,Graduate,30,14,46.7,3.07,4.29,4.43,4.43,4.29,4.57,4.43,4.57,4.43,4.29
2024,Spring, Dietrich College of Humanities and Social Sciences,CST,84110,A,"COUNSELMAN, JOSH",FNDS POL ECONOMY,Undergraduate,28,12,42.9,5.5,4,3.92,4.25,3.83,4.17,3.75,4.67,3.83,3.92
2024,Spring, Dietrich College of Humanities and Social Sciences,CST,84215,A4,"BARTOS, HALEIGH",TOMRWS PROFESSIONALS,Undergraduate,15,4,26.7,2,5,4.75,5,5,4.5,5,5,5,4.5
2024,Spring, Dietrich College of Humanities and Social Sciences,CST,84250,A,"BARTOS, HALEIGH",WRITE POLISCI POLICY,Undergraduate,27,9,33.3,6.67,5,4.89,5,5,5,5,4.89,5,5
2024,Spring, Dietrich College of Humanities and Social Sciences,CST,84267,A,"LIU, HANZHANG",DATA SCIENCE POLISCI,Undergraduate,8,3,37.5,7,3.67,4.33,4,3.67,4,3,5,2.67,3.33
2024,Spring, Dietrich College of Humanities and Social Sciences,CST,84275,A,"ARANA, IGNACIO",COMPARATIVE POLITICS,Undergraduate,56,31,55.4,6.26,4.13,4,4.19,3.68,4.52,4.06,4.42,3.81,3.77
2024,Spring, Dietrich College of Humanities and Social Sciences,CST,84306,A,"ARANA, IGNACIO",LATIN AMER POLITICS,Undergraduate,8,4,50,5.75,4.5,4,3.75,3.5,4.5,3.75,4.5,4.25,4
2024,Spring, Dietrich College of Humanities and Social Sciences,CST,84312,A4,"BARTOS, HALEIGH",TERRORISM AFRICA,Undergraduate,14,3,21.4,8,5,5,5,5,5,5,5,5,5
2024,Spring, Dietrich College of Humanities and Social Sciences,CST,84319,A,"DUNIGAN, MOLLY",CIVIL-MILITARY REL,Undergraduate,11,7,63.6,5.43,4.86,5,5,5,4.86,4.86,5,4.86,4.86
2024,Spring, Dietrich College of Humanities and Social Sciences,CST,84322,A,"CHIN, JOHN",NONVIOLENT CONFLICT,Undergraduate,30,11,36.7,8,4.09,4.45,4.36,3.64,4.73,4.36,4.82,4.36,4.18
2024,Spring, Dietrich College of Humanities and Social Sciences,CST,84323,A,"SILVERMAN, DANIEL",WAR & PEACE MID-EAST,Undergraduate,27,12,44.4,7.5,4.75,4.75,4.83,4.5,4.83,4.58,4.92,4.58,4.75
2024,Spring, Dietrich College of Humanities and Social Sciences,CST,84324,A,"CHIN, JOHN",FUTURE OF DEMOCRACY,Undergraduate,4,2,50,6.5,4,3.5,4.5,3.5,5,5,4,5,5
2024,Spring, Dietrich College of Humanities and Social Sciences,CST,84325,A,"STRAVERS, ANDREW",CONT AM FOREIGN POL,Undergraduate,8,4,50,7.25,4.75,4.5,4.5,4.5,4.75,4.75,4.75,4.75,4.75
2024,Spring, Dietrich College of Humanities and Social Sciences,CST,84336,A,"CRAWFORD, FRED",IMPLEM PUBLIC POLICY,Undergraduate,12,8,66.7,10.88,4.63,4.88,4.75,4.63,4.63,4.63,4.5,4.63,4.63
2024,Spring, Dietrich College of Humanities and Social Sciences,CST,84348,A4,"WHEELER, BEVERLEY",ADVOCACY POLICY,Undergraduate,12,5,41.7,5,4,3,3.4,3.6,4.6,3.8,3.4,3.4,3.4
2024,Spring, Dietrich College of Humanities and Social Sciences,CST,84352,A,"CERVAS, JONATHAN",VOTING RIGHTS,Undergraduate,46,16,34.8,6.13,4.63,4.25,4.5,4.19,4.94,4.44,4.81,4.69,4.63
2024,Spring, Dietrich College of Humanities and Social Sciences,CST,84354,A4,"KLIEWER, NICOLE",US ELECTORAL SYSTEM,Undergraduate,21,16,76.2,5.94,4.81,4.63,4.69,4.56,4.88,4.75,4.88,4.75,4.56
2024,Spring, Dietrich College of Humanities and Social Sciences,CST,84360,A,"CROWELL, DALE",WSP INTERNSHIP SEM,Undergraduate,12,5,41.7,3.8,4,4.2,4,3.6,3.8,4.2,3.8,3.8,3.6
2024,Spring, Dietrich College of Humanities and Social Sciences,CST,84365,A,"SILVERMAN, DANIEL",FAKE NEWS MISINFO,Undergraduate,26,14,53.8,5,4.57,4.71,4.64,4.43,4.86,4.36,4.71,4.43,4.36
2024,Spring, Dietrich College of Humanities and Social Sciences,CST,84372,A,"MORGAN, FORREST",SPACE NAT SECURITY,Undergraduate,27,15,55.6,4.6,4.47,4.53,4.47,4.27,4.73,4.67,4.73,4.47,4.47
2024,Spring, Dietrich College of Humanities and Social Sciences,CST,84383,A4,"BUTKOVIC, MATTHEW",CYBER NATL POLICY,Undergraduate,20,6,30,4.5,4.5,4.67,4.67,4.67,4.83,4.67,4.67,4.67,4.5
2024,Spring, Dietrich College of Humanities and Social Sciences,CST,84387,A,"SCHWARTZ, JOSHUA",CYBERDOMAIN CONFLICT,Undergraduate,31,25,80.6,6.32,4.84,4.64,4.76,4.48,4.79,4.71,4.96,4.71,4.63
2024,Spring, Dietrich College of Humanities and Social Sciences,CST,84389,A,"TOUKAN, MARK",TERRORSM & INSURGNCY,Undergraduate,21,12,57.1,4.75,4.25,4.42,4.33,4.42,4.75,4.5,4.83,4.33,4.08
2024,Spring, Dietrich College of Humanities and Social Sciences,CST,84390,A,"MARCELLINO, WILLIAM",SOCIALMEDIA CONFLICT,Undergraduate,23,7,30.4,5.43,4.71,4.43,4.57,4.57,4.43,4.86,4.86,4.43,4.43
2024,Spring, Dietrich College of Humanities and Social Sciences,CST,84393,A,"MCGOVERN, GEOFFREY",LEGISLATIVE CONGRESS,Undergraduate,8,4,50,9.5,5,5,5,4.75,5,5,5,5,5
2024,Spring, Dietrich College of Humanities and Social Sciences,CST,84451,A4,"LANE, MATTHEW",POLICY SEM II,Undergraduate,12,7,58.3,4.14,4.86,4.86,4.86,4.67,4.83,5,5,4.86,4.86
2024,Spring, Dietrich College of Humanities and Social Sciences,CST,84606,A,"ARANA, IGNACIO",LATIN AMER POLITICS,Graduate,4,4,100,7.25,4.75,4.75,4.75,4.25,4.75,4.5,5,4.75,4.75
2024,Spring, Dietrich College of Humanities and Social Sciences,CST,84612,A4,"BARTOS, HALEIGH",TERRORISM AFRICA,Graduate,7,4,57.1,5,4.75,4.75,4.75,4.5,5,4.75,4.75,4.75,4.75
2024,Spring, Dietrich College of Humanities and Social Sciences,CST,84619,A,"DUNIGAN, MOLLY",CIVIL-MILITARY REL,Graduate,4,4,100,7.25,5,5,5,5,5,5,5,5,5
2024,Spring, Dietrich College of Humanities and Social Sciences,CST,84622,A,"CHIN, JOHN",NONVIOLENT CONFLICT,Graduate,2,1,50,5,5,5,5,5,5,5,5,5,5
2024,Spring, Dietrich College of Humanities and Social Sciences,CST,84623,A,"SILVERMAN, DANIEL",WAR & PEACE MID-EAST,Graduate,6,3,50,6,5,4.67,4.33,4.67,5,5,5,4.67,4.67
2024,Spring, Dietrich College of Humanities and Social Sciences,CST,84624,A,"CHIN, JOHN",FUTURE OF DEMOCRACY,Graduate,2,1,50,5,5,5,5,5,5,5,5,5,5
2024,Spring, Dietrich College of Humanities and Social Sciences,CST,84652,A,"CERVAS, JONATHAN",VOTING RIGHTS,Graduate,5,3,60,9,5,4.67,4.33,4.67,5,5,5,4.67,4.67
2024,Spring, Dietrich College of Humanities and Social Sciences,CST,84654,A4,"KLIEWER, NICOLE",US ELECTORAL SYSTEM,Graduate,2,1,50,2,5,5,5,5,5,5,5,5,5
2024,Spring, Dietrich College of Humanities and Social Sciences,CST,84665,A,"SILVERMAN, DANIEL",FAKE NEWS MISINFO,Graduate,4,2,50,6.5,4,5,4,4,4.5,4.5,5,4,4
2024,Spring, Dietrich College of Humanities and Social Sciences,CST,84672,A,"MORGAN, FORREST",SPACE NAT SECURITY,Graduate,4,2,50,6.5,5,5,5,5,5,5,5,5,5
2024,Spring, Dietrich College of Humanities and Social Sciences,CST,84683,A4,"BUTKOVIC, MATTHEW",CYBER NATL POLICY,Graduate,6,4,66.7,6.5,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75,4.75
2024,Spring, Dietrich College of Humanities and Social Sciences,CST,84687,A,"SCHWARTZ, JOSHUA",CYBERDOMAIN CONFLICT,Graduate,6,5,83.3,6.8,5,5,5,5,5,5,5,5,5
2024,Spring, Dietrich College of Humanities and Social Sciences,CST,84690,A,"MARCELLINO, WILLIAM",SOCIALMEDIA CONFLICT,Graduate,4,2,50,5,4.5,5,4,4,4,3.5,5,3.5,3
2024,Spring, Dietrich College of Humanities and Social Sciences,CST,84693,A,"MCGOVERN, GEOFFREY",LEGISLATIVE CONGRESS,Graduate,3,1,33.3,5,5,5,5,5,5,5,5,5,5
2024,Spring, Dietrich College of Humanities and Social Sciences,CST,84702,A,"CERVAS, JONATHAN",REGRESSION POLSCI II,Graduate,4,1,25,5,4,4,4,5,5,4,5,4,3
2024,Spring, Dietrich College of Humanities and Social Sciences,CST,84720,A,"LUCAS, CALEB",INTL SECURITY GRAD,Graduate,5,3,60,7,4.67,4.67,4.67,4.67,4.67,5,5,4.33,4
2024,Spring, Dietrich College of Humanities and Social Sciences,CST,84792,B,"GARDNER, MARK",POLICY SEMINA II,Graduate,16,4,25,2.75,4.75,5,5,4.5,4.75,4.5,5,5,5
2024,Spring, Dietrich College of Humanities and Social Sciences,CST,84792,A,"GARDNER, MARK",POLICY SEMINA II,Graduate,5,1,20,,,,,,,,,,
2024,Spring, Dietrich College of Humanities and Social Sciences,CST,84794,A,"GARDNER, MARK",POLICY SEMINA IV,Graduate,6,3,50,2,4.33,5,4.67,5,4.67,4.33,5,4.33,5
2024,Spring, College of Fine Arts,DES,51102,A,"FIROS, DAPHNE",DESIGN LAB,Undergraduate,40,10,25,17,4.1,4.1,4.2,3.9,4.1,4.1,4,4.1,3.9
2024,Spring, College of Fine Arts,DES,51102,A,"HONG, SUNKI",DESIGN LAB,Undergraduate,40,10,25,17,3.8,3.4,3.9,3.6,4,3.9,4.4,3.6,4
2024,Spring, College of Fine Arts,DES,51122,A,"ZYWICA, MATTHEW",COLLAB. VISUALIZING,Undergraduate,41,10,24.4,17,4.3,3.4,3.7,4.3,4.5,4.2,4.4,4.1,4.2
2024,Spring, College of Fine Arts,DES,51132,B,"VITONE, DYLAN",INTRO TO PHOTO DESGN,Undergraduate,17,3,17.6,5,3.67,3.67,4.33,3.67,3.67,3.67,4.33,4,4
2024,Spring, College of Fine Arts,DES,51132,A,"VITONE, DYLAN",INTRO TO PHOTO DESGN,Undergraduate,24,6,25,7,5,5,5,3.83,5,4.5,4.83,5,5
2024,Spring, College of Fine Arts,DES,51176,B3,"SCUPELLI, PETER",DES STUDIES: FUTURES,Undergraduate,20,12,60,5.55,4,3.27,3.36,3.73,3.64,3.45,3.91,3.73,3
2024,Spring, College of Fine Arts,DES,51176,A3,"SCUPELLI, PETER",DES STUDIES: FUTURES,Undergraduate,22,11,50,5.6,3.64,3.27,3.45,3.45,3.82,3.55,3.91,3.73,2.82
2024,Spring, College of Fine Arts,DES,51176,B3,"MARTIN, WILLIAM",DES STUDIES: FUTURES,Undergraduate,20,12,60,5.75,3.08,2.83,2.83,2.67,3.08,2.91,2.27,2.64,2.91
2024,Spring, College of Fine Arts,DES,51176,A3,"MARTIN, WILLIAM",DES STUDIES: FUTURES,Undergraduate,22,11,50,5.6,3,2.73,2.91,2.73,3.18,3,2.91,2.91,2.73
2024,Spring, College of Fine Arts,DES,51178,A4,"YASKO, BRETT",DES ST: EXPERIENCE,Undergraduate,23,6,26.1,6,4.5,4.83,4.5,4.33,4.83,4.17,4.33,4.67,4.67
2024,Spring, College of Fine Arts,DES,51178,B4,"YASKO, BRETT",DES ST: EXPERIENCE,Undergraduate,20,5,25,3.8,4.8,4.8,4.8,4.6,4.8,5,4.8,5,4.8
2024,Spring, College of Fine Arts,DES,51228,A,"YASKO, BRETT",COMMUNIC STUDIO II,Undergraduate,17,5,29.4,17.4,5,5,5,5,5,4.8,4.4,4.8,5
2024,Spring, College of Fine Arts,DES,51231,A,"ROSEN, MYRNA",CALLIGRAPHY I,Undergraduate,9,4,44.4,3.5,4.75,4,4,4.25,4.5,4.5,4.5,4.5,4.25
2024,Spring, College of Fine Arts,DES,51232,A,"ROSEN, MYRNA",CALLIGRAPHY II,Undergraduate,4,2,50,6.5,5,5,5,5,5,5,5,5,5
2024,Spring, College of Fine Arts,DES,51236,A,"CROWLEY, VICTORIA",INFORMATION DESIGN,Undergraduate,11,8,72.7,8,4.25,4.25,4.25,4.5,4.25,4.25,3.88,4.13,4
2024,Spring, College of Fine Arts,DES,51239,A,"TWIGG, Andrew",PROTOLAB II:COMMUNIC,Undergraduate,17,6,35.3,8.5,5,5,5,4.83,4.83,5,5,5,5
2024,Spring, College of Fine Arts,DES,51248,A,"HONG, SUNKI",PRODUCTS STUDIO II,Undergraduate,18,6,33.3,12,3,2.17,2,2.17,2.33,2,3.17,2,2.83
2024,Spring, College of Fine Arts,DES,51249,A,"STADELMEIER, JOSIAH",PROTOLAB II:PRODUCTS,Undergraduate,18,3,16.7,10,4.33,4.33,4.67,4.67,4.67,4.67,4.33,4.67,4.67
2024,Spring, College of Fine Arts,DES,51262,A,"CROWLEY, VICTORIA",COMM DESIGN FUND,Undergraduate,15,10,66.7,8.3,5,4.7,4.9,4.9,4.8,4.9,5,5,4.7
2024,Spring, College of Fine Arts,DES,51262,B,"DUNN, MACKENZIE",COMM DESIGN FUND,Undergraduate,15,7,46.7,6.71,4.86,4.71,4.57,4.71,4.57,4.57,4.71,4.71,4.86
2024,Spring, College of Fine Arts,DES,51264,A,"SINGER, Russell",PRODUCT DSGN FNDMTLS,Undergraduate,17,7,41.2,5.43,3.57,3.29,3.43,3.57,3.86,3.71,4.14,3.43,3.43
2024,Spring, College of Fine Arts,DES,51268,A,"ROSENBERG MUNOZ, DANIEL",ENVIRON STUDIO II,Undergraduate,9,5,55.6,12.8,5,4,4.2,4.2,4.6,4.4,5,4.4,4.4
2024,Spring, College of Fine Arts,DES,51269,A,"ROSENBERG MUNOZ, DANIEL",PROTOLAB II:ENVRNMNT,Undergraduate,9,5,55.6,10.4,5,4,4.25,4.5,4.75,4.25,4.75,4.5,4.25
2024,Spring, College of Fine Arts,DES,51282,B3,"FULLENWIDER, KYLA",DES STU: PERSUASION,Undergraduate,21,5,23.8,6.2,4.4,4.4,4.4,4.6,4.4,4.4,4.4,4.4,4.4
2024,Spring, College of Fine Arts,DES,51282,A3,"FULLENWIDER, KYLA",DES STU: PERSUASION,Undergraduate,20,7,35,6.29,4.57,3.86,4.14,4.14,4.29,4.43,4.71,4.29,4.29
2024,Spring, College of Fine Arts,DES,51282,A3,"GARCIA, LUIS",DES STU: PERSUASION,Undergraduate,20,7,35,6.29,4.43,4.14,4.43,4,4.14,3.86,4.57,4.14,4.29
2024,Spring, College of Fine Arts,DES,51282,B3,"GARCIA, LUIS",DES STU: PERSUASION,Undergraduate,21,5,23.8,6.2,4.4,4.4,4.4,4.6,4.4,4.4,4.4,4.4,4.4
2024,Spring, College of Fine Arts,DES,51284,B4,"DOUGLAS, TRICIA",DES STUDIES: POWER,Undergraduate,22,5,22.7,4.4,4.6,4.2,4,4.2,4.4,4,4.5,4.25,4.2
2024,Spring, College of Fine Arts,DES,51284,A4,"DOUGLAS, TRICIA",DES STUDIES: POWER,Undergraduate,21,5,23.8,5,4.6,4.4,4,4.2,4.4,4.2,4.8,4,4.2
2024,Spring, College of Fine Arts,DES,51284,B4,"ELDER, KELSEY",DES STUDIES: POWER,Undergraduate,22,5,22.7,4.4,4.6,4.6,4.4,4.2,4.4,4.4,4.6,4.6,4.2
2024,Spring, College of Fine Arts,DES,51284,A4,"ELDER, KELSEY",DES STUDIES: POWER,Undergraduate,21,5,23.8,5,4.6,4.2,4,4.2,4.2,4,4.8,4.4,4.2
2024,Spring, College of Fine Arts,DES,51328,A,"TWIGG, Andrew",DES FOR DIG SYSTEMS,Undergraduate,6,4,66.7,7.25,5,5,5,5,5,4.75,5,4.75,4.5
2024,Spring, College of Fine Arts,DES,51330,A,"ELDER, KELSEY",COMMN STDIO IV,Undergraduate,16,14,87.5,14.07,5,4.79,4.64,4.92,4.85,4.86,5,4.93,4.93
2024,Spring, College of Fine Arts,DES,51344,A3,"SASS, MATTHEW",ADV DIGTL PROTOTYPNG,Undergraduate,8,3,37.5,6,4.67,5,5,5,5,5,5,5,5
2024,Spring, College of Fine Arts,DES,51347,A,"MENTZER, MARK",DRAWING FRM NATURE,Undergraduate,9,3,33.3,7,5,4.67,4.67,5,4.67,4.67,5,5,5
